timestamp,LIN_btc,LIN_eth,GRAD_btc,GRAD_eth,IMB_btc,IMB_eth,XGB_btc,XGB_eth
2021-06-17 19:00:00,10571.079786540098,8898.713574589716,10096.945164546773,9210.246855562724,10218.066170868658,8879.598093286813,10999.707900576625,9015.763974768182
2021-06-17 20:00:00,10571.079786540098,8898.713574589716,10089.765133703477,9210.246855562724,10210.800009760516,8806.300772286886,10999.707900576625,9015.763974768182
2021-06-17 21:00:00,10571.079786540098,8898.713574589716,10125.504540960785,9210.246855562724,10246.968140052542,8854.346618079,10999.707900576625,9015.763974768182
2021-06-17 22:00:00,10571.079786540098,8898.713574589716,10125.504540960785,9210.246855562724,10285.495061450576,8853.401577839186,10999.707900576625,9015.763974768182
2021-06-17 23:00:00,10571.079786540098,8898.713574589716,10125.504540960785,9210.246855562724,10289.209479628991,8921.406673496158,10999.707900576625,9015.763974768182
2021-06-18 00:00:00,10571.079786540098,8898.713574589716,10125.504540960785,9210.246855562724,10200.009218264093,8832.535089344106,10999.707900576625,9015.763974768182
2021-06-18 01:00:00,10571.079786540098,8898.713574589716,10125.504540960785,9172.563108183387,10160.940046037096,8796.39675057364,10999.707900576625,9015.763974768182
2021-06-18 02:00:00,10571.079786540098,8898.713574589716,10125.504540960785,9225.068078381371,10224.464730650456,8846.748494550899,10999.707900576625,9015.763974768182
2021-06-18 03:00:00,10571.079786540098,8898.713574589716,10125.504540960785,9242.72740769721,10274.541594705464,8863.683615648355,10999.707900576625,9015.763974768182
2021-06-18 04:00:00,10571.079786540098,8898.713574589716,10125.504540960785,9074.49076144722,10168.965358305792,8702.34634590741,10999.707900576625,9015.763974768182
2021-06-18 05:00:00,10571.079786540098,9008.956487025394,10125.504540960785,9186.911313252507,10262.015600556348,8810.156536465323,10999.707900576625,9015.763974768182
2021-06-18 06:00:00,10571.079786540098,8967.827995148968,10125.504540960785,9144.970406127391,10258.219844753588,8769.935623858864,10999.707900576625,9015.763974768182
2021-06-18 07:00:00,10571.079786540098,8829.019335066037,10125.504540960785,9003.41984458013,10142.503517852254,8634.190043812067,10999.707900576625,9015.763974768182
2021-06-18 08:00:00,10571.079786540098,8811.122256364173,10076.81082724777,8985.169243077378,10093.728055786763,8616.68789857072,10999.707900576625,8997.488350795651
2021-06-18 09:00:00,10571.079786540098,8689.360273835286,9927.725237958555,8861.002083825393,9944.39217748954,8497.612828354231,10999.707900576625,8873.150952278438
2021-06-18 10:00:00,10571.079786540098,8564.621887289026,9842.35560313318,8733.799727347248,9858.87922176161,8375.627034199117,10999.707900576625,8745.774195130803
2021-06-18 11:00:00,10571.079786540098,8653.295534248158,9912.811265609544,8824.224953799328,9929.453167151529,8462.343926604395,10999.707900576625,8836.323399003339
2021-06-18 12:00:00,10571.079786540098,8517.4632781826,9807.439043550195,8685.709589478227,9823.904043293309,8329.509070496222,10999.707900576625,8697.618123324137
2021-06-18 13:00:00,10571.079786540098,8319.281156142726,9548.13622122074,8483.612755990947,9564.165896218614,8135.700218115288,10999.707900576625,8495.24420516612
2021-06-18 14:00:00,10571.079786540098,8324.654145213048,9565.269695806806,8489.091878256353,9581.328134955384,8140.954641848651,10999.707900576625,8500.730839576878
2021-06-18 15:00:00,10571.079786540098,8482.75144951246,9613.205530707168,8650.312094554962,9629.34444586032,8295.563225082125,10999.707900576625,8662.172096699229
2021-06-18 16:00:00,10571.079786540098,8595.77749297737,9658.380521361434,8765.570752857438,9674.59527753753,8406.095131530701,10999.707900576625,8777.588780275208
2021-06-18 17:00:00,10571.079786540098,8568.41003785659,9641.301180976268,8737.662705635088,9657.487263883657,8379.331591939184,10980.256631809998,8749.64246975134
2021-06-18 18:00:00,10571.079786540098,8631.185104404818,9696.5180658982,8801.677774405001,9712.796848438182,8440.721405917466,11043.141874732211,8813.745306320214
2021-06-18 19:00:00,10571.079786540098,8657.238303206237,9675.920002454284,8828.245604670346,9692.164204396027,8466.199690782834,11019.683213034268,8840.349562383897
2021-06-18 20:00:00,10571.079786540098,8706.600224377471,9783.159854444815,8878.582576849642,9799.584093614185,8514.472346232504,11141.816219141036,8890.755549020874
2021-06-18 21:00:00,10571.079786540098,8706.600224377471,9608.03571452085,8715.430871407114,9624.165950443696,8358.011484128994,10942.371355559311,8727.380154588258
2021-06-18 22:00:00,10571.079786540098,8706.600224377471,9506.804758830644,8632.45567451015,9522.765045427062,8278.439095936705,10827.081743535256,8644.291194626752
2021-06-18 23:00:00,10571.079786540098,8706.600224377471,9527.619359078177,8657.880378547465,9543.614589800804,8302.821134123891,10850.78701402897,8669.75075718028
