timestamp,LIN_AAPL,LIN_MSFT,LIN_AMZN,LIN_FB,LIN_GOOGL,LIN_TSLA,LIN_BRK.B,LIN_NVDA,LIN_JPM,LIN_JNJ
2021-06-16 17:00:00+00:00,10000.0,10000.0,10620.679975046785,10000,10000.0,9676.004371129924,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 18:00:00+00:00,10000.0,10000.0,10589.613225202746,10000,10000.0,9674.239847786383,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 19:00:00+00:00,10000.0,10000.0,10651.2164691204,10000,10000.0,9701.509754004752,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 20:00:00+00:00,10000.0,10000.0,10652.68247036806,10000,10000.0,9664.775586216478,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 21:00:00+00:00,10000.0,10000.0,10631.62819713038,10000,10000.0,9664.775586216478,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 22:00:00+00:00,10000.0,10000.0,10625.389893948844,10000,10000.0,9664.775586216478,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 23:00:00+00:00,10000.0,10000.0,10609.232688708671,10000,10000.0,9664.775586216478,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 08:00:00+00:00,10000.0,10000.0,10609.232688708671,10000,10000.0,9608.631661649244,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 09:00:00+00:00,10000.0,10000.0,10589.519650655022,10000,10000.0,9624.672782954169,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 10:00:00+00:00,10000.0,10000.0,10589.519650655022,10000,10000.0,9624.672782954169,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 11:00:00+00:00,10000.0,10000.0,10611.3849033063,10000,10000.0,9627.078951149906,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 12:00:00+00:00,10000.0,10000.0,10608.234560199626,10000,10000.0,9624.031138101973,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 13:00:00+00:00,10000.0,10000.0,10680.739238927012,10000,10000.0,9787.008930559996,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 14:00:00+00:00,10000.0,10000.0,10692.451653150343,10000,10000.0,9822.540014250402,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 15:00:00+00:00,10000.0,10000.0,10792.233312538989,10000,10000.0,9865.931247380218,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 16:00:00+00:00,10000.0,10000.0,10804.660012476606,10000,10000.0,9864.322322913336,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 17:00:00+00:00,10000.0,10000.0,10860.948222083593,10000,10000.0,9944.296937291163,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 18:00:00+00:00,10000.0,10000.0,10869.338739862756,10000,10000.0,9923.518872864895,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 19:00:00+00:00,10000.0,10000.0,10884.84092326887,10000,10000.0,9890.9553966159,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 20:00:00+00:00,10000.0,10000.0,10885.839051777915,10000,10000.0,9881.329119720816,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 21:00:00+00:00,10000.0,10000.0,10885.839051777915,10000,10000.0,9865.289602528022,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 22:00:00+00:00,10000.0,10000.0,10892.046163443541,10000,10000.0,9876.037153802321,10000,9964.852402021943,9859.052688887543,10000
2021-06-17 23:00:00+00:00,10000.0,10000.0,10898.284466625077,10000,10000.0,9890.794985402852,10000,9964.852402021943,9859.052688887543,10000
2021-06-18 08:00:00+00:00,10000.0,10000.0,10898.284466625077,10000,10000.0,9918.866947686467,10000,9964.852402021943,9859.052688887543,10000
2021-06-18 09:00:00+00:00,10000.0,10004.59981600736,10879.600748596382,10000,10000.0,9913.412966442793,10000,9964.852402021943,9859.052688887543,10000
2021-06-18 10:00:00+00:00,10000.0,10004.59981600736,10879.600748596382,10000,10000.0,9892.559508746393,10000,9964.852402021943,9859.052688887543,10000
2021-06-18 11:00:00+00:00,9970.441109595271,9983.134007973014,10870.24329382408,10000,10000.0,9881.330723832945,10000,9964.852402021943,9859.052688887543,10000
2021-06-18 12:00:00+00:00,9939.366378656965,9958.601655933764,10832.813474734872,10000,10000.0,9848.125602731754,10000,9954.940413558394,9859.052688887543,10000
2021-06-18 13:00:00+00:00,9946.187661058057,9972.784421956456,10894.915782907048,10000,10000.0,9890.474162976754,10000,10141.021476980766,9859.052688887543,10000
2021-06-18 14:00:00+00:00,9908.291647718659,9986.200551977921,10915.37741734248,10000,10000.0,9885.982649011374,10000,10158.070097138072,9859.052688887541,10000
2021-06-18 15:00:00+00:00,9905.259966651509,9965.501379944802,10899.033063006862,10000,10000.0,9914.858271472367,10000,10093.179612663367,9904.998564582074,10000
2021-06-18 16:00:00+00:00,9924.965893587994,9999.233363998774,10896.007485963817,10000,10000.0,10049.088770439837,10000,10124.349512385075,9861.38327678509,10000
2021-06-18 17:00:00+00:00,9922.313172654236,9991.179852805888,10886.525265127884,10000,10000.0,9991.212404771673,10000,10072.694836505363,9842.13262075134,10000
2021-06-18 18:00:00+00:00,9914.165529786267,9977.767555964429,10859.513724266999,10000,10000.0,9916.781601916828,10000,9912.38494308822,9833.749163142727,10000
2021-06-18 19:00:00+00:00,9883.280278914659,9938.285801901256,10874.51653150343,10000,10000.0,9998.751731784987,10000,9841.282945843022,9847.066808271577,10000
2021-06-18 20:00:00+00:00,9871.911474912838,9927.936215884698,10861.603243917654,10000,10000.0,9977.577451662488,10000,9843.926142766637,9843.071514732921,10000
2021-06-18 21:00:00+00:00,9868.87221464302,9928.702851885924,10858.70243293824,10000,10000.0,9977.577451662488,10000,9864.54307877082,9821.763282526763,10000
2021-06-18 22:00:00+00:00,9868.121873578899,9926.01962588163,10864.004990642545,10000,10000.0,9971.161003140518,10000,9842.60454430483,9820.431518013876,10000
2021-06-18 23:00:00+00:00,9868.121873578899,9924.099202698559,10860.885839051778,10000,10000.0,9960.73427429232,10000,9820.79816968502,9820.431518013876,10000
2021-06-21 08:00:00+00:00,9924.965893587994,9980.450781968722,10885.839051777915,10000,10000.0,10063.39745064383,10000,9885.556494313545,9855.057395348887,10000
2021-06-21 09:00:00+00:00,9928.755494921934,10002.683226004294,10904.55396132252,10000,10000.0,10041.741936882183,10000,9905.380471240645,9895.010330735437,10000
2021-06-21 10:00:00+00:00,9926.481734121571,9994.250229990801,10904.55396132252,10000,10000.0,10041.741936882183,10000,9846.040700305528,9895.010330735437,10000
2021-06-21 11:00:00+00:00,9899.196604517207,9979.684145967496,10888.958203368684,10000,10000.0,9997.628853293641,10000,9779.828617369016,9888.351508171012,10000
2021-06-21 12:00:00+00:00,9891.617401849326,9960.51824593683,10873.362445414847,10000,10000.0,10025.700815577258,10000,9739.954670177847,9924.97503227535,10000
2021-06-21 13:00:00+00:00,9883.659239048053,9977.384237963815,10822.083905177791,10000,10000.0,9877.480854719764,10000,9570.883900557388,9948.274252428271,10000
2021-06-21 14:00:00+00:00,9948.256783386387,10071.680466114689,10813.742669993762,10000,10000.0,9859.02394054632,10000,9548.283245262033,10049.495014230093,10000
2021-06-21 15:00:00+00:00,9974.988631196,10080.880098129408,10833.460698689956,10000,10000.0,9934.426835352242,10000,9555.28903870807,10049.495014230093,10000
2021-06-21 16:00:00+00:00,10007.958162801273,10039.865072063785,10808.078602620088,10000,10000.0,9987.041713232393,10000,9558.989514401128,10049.495014230093,10000
2021-06-21 17:00:00+00:00,10023.116568137033,10039.865072063785,10798.502807236431,10000,10000.0,10076.72441422396,10000,9653.615964266484,10049.495014230093,10000
2021-06-21 18:00:00+00:00,10003.78960133394,10039.865072063785,10796.974422956955,10000,10000.0,10077.674048605211,10000,9665.14955404267,10049.495014230093,10000
2021-06-21 19:00:00+00:00,10027.285129604366,10039.865072063785,10773.424828446661,10000,10000.0,10077.674048605211,10000,9742.823860438431,10049.495014230093,10000
2021-06-21 20:00:00+00:00,10025.011368804002,10039.865072063785,10773.424828446661,10000,10000.0,10077.674048605211,10000,9736.8766673603,10049.495014230093,10000
2021-06-21 21:00:00+00:00,10028.800970137941,10039.865072063785,10773.549594510292,10000,10000.0,10077.674048605211,10000,9719.695887356815,10049.495014230093,10000
2021-06-21 22:00:00+00:00,10028.043049871154,10039.865072063785,10776.66874610106,10000,10000.0,10077.674048605211,10000,9700.532709660618,10049.495014230093,10000
2021-06-21 23:00:00+00:00,10038.653933606183,10039.865072063785,10776.637554585152,10000,10000.0,10077.674048605211,10000,9700.532709660618,10049.495014230093,10000
2021-06-22 08:00:00+00:00,9978.02031226315,10039.865072063785,10776.637554585152,10000,10000.0,10077.674048605211,10000,9700.532709660618,10049.495014230093,10000
2021-06-22 09:00:00+00:00,9978.02031226315,10039.865072063785,10776.637554585152,10000,10000.0,10077.674048605211,10000,9700.532709660618,10049.495014230093,10000
2021-06-22 10:00:00+00:00,9978.02031226315,10039.865072063785,10754.834684965688,10000,10000.0,10077.674048605211,10000,9700.532709660618,10049.495014230093,10000
2021-06-22 11:00:00+00:00,9978.02031226315,10039.865072063785,10801.809107922643,10000,10000.0,10077.674048605211,10000,9700.532709660618,10049.495014230093,10000
