timestamp,LIN_btc,LIN_eth
2021-06-14 10:00:00,10571.079786540098,8931.820032254825
2021-06-14 11:00:00,10571.079786540098,8931.820032254825
2021-06-14 12:00:00,10571.079786540098,8931.820032254825
2021-06-14 13:00:00,10571.079786540098,8931.820032254825
2021-06-14 14:00:00,10571.079786540098,8931.820032254825
2021-06-14 15:00:00,10571.079786540098,8931.820032254825
2021-06-14 16:00:00,10571.079786540098,9039.468736955709
2021-06-14 17:00:00,10571.079786540098,8983.482975744966
2021-06-14 18:00:00,10571.079786540098,9076.405984308183
2021-06-14 19:00:00,10571.079786540098,9131.86457262617
2021-06-14 20:00:00,10571.079786540098,9035.743381846896
2021-06-14 21:00:00,10571.079786540098,9102.553759788907
2021-06-14 22:00:00,10571.079786540098,9095.489643025969
2021-06-14 23:00:00,10571.079786540098,9257.296576242707
2021-06-15 00:00:00,10571.079786540098,9212.346300920333
2021-06-15 01:00:00,10571.079786540098,9181.489114264317
2021-06-15 02:00:00,10571.079786540098,9215.05245510315
2021-06-15 03:00:00,10571.079786540098,9073.27809181116
2021-06-15 04:00:00,10571.079786540098,9096.438554232931
2021-06-15 05:00:00,10571.079786540098,9061.504563872932
2021-06-15 06:00:00,10571.079786540098,9070.36106847124
2021-06-15 07:00:00,10571.079786540098,9131.653703469066
2021-06-15 08:00:00,10571.079786540098,9094.716456116594
2021-06-15 09:00:00,10571.079786540098,8957.756938578446
2021-06-15 10:00:00,10571.079786540098,8966.824312333858
2021-06-15 11:00:00,10571.079786540098,8986.610868241987
2021-06-15 12:00:00,10571.079786540098,9058.13065735929
2021-06-15 13:00:00,10571.079786540098,9053.561825622068
2021-06-15 14:00:00,10571.079786540098,8898.64328487068
2021-06-15 15:00:00,10571.079786540098,8865.044799172332
2021-06-15 16:00:00,10571.079786540098,8898.713574589716
2021-06-15 17:00:00,10571.079786540098,8898.713574589716
2021-06-15 18:00:00,10571.079786540098,8898.713574589716
2021-06-15 19:00:00,10571.079786540098,8898.713574589716
2021-06-15 20:00:00,10571.079786540098,8898.713574589716
2021-06-15 21:00:00,10571.079786540098,8898.713574589716
2021-06-15 22:00:00,10571.079786540098,8898.713574589716
2021-06-15 23:00:00,10571.079786540098,8898.713574589716
2021-06-16 00:00:00,10571.079786540098,8898.713574589716
2021-06-16 01:00:00,10571.079786540098,8898.713574589716
2021-06-16 02:00:00,10571.079786540098,8898.713574589716
2021-06-16 03:00:00,10571.079786540098,8898.713574589716
2021-06-16 04:00:00,10571.079786540098,8898.713574589716
2021-06-16 05:00:00,10571.079786540098,8898.713574589716
2021-06-16 06:00:00,10571.079786540098,8898.713574589716
2021-06-16 07:00:00,10571.079786540098,8898.713574589716
2021-06-16 08:00:00,10571.079786540098,8898.713574589716
2021-06-16 09:00:00,10571.079786540098,8898.713574589716
2021-06-16 10:00:00,10571.079786540098,8898.713574589716
2021-06-16 11:00:00,10571.079786540098,8898.713574589716
2021-06-16 12:00:00,10571.079786540098,8898.713574589716
2021-06-16 13:00:00,10571.079786540098,8898.713574589716
2021-06-16 14:00:00,10571.079786540098,8898.713574589716
2021-06-16 15:00:00,10571.079786540098,8898.713574589716
2021-06-16 16:00:00,10571.079786540098,8898.713574589716
2021-06-16 17:00:00,10571.079786540098,8898.713574589716
2021-06-16 18:00:00,10571.079786540098,8898.713574589716
2021-06-16 19:00:00,10571.079786540098,8898.713574589716
2021-06-16 20:00:00,10571.079786540098,8898.713574589716
2021-06-16 21:00:00,10571.079786540098,8898.713574589716
2021-06-16 22:00:00,10571.079786540098,8898.713574589716
2021-06-16 23:00:00,10571.079786540098,8898.713574589716
2021-06-17 00:00:00,10571.079786540098,8898.713574589716
2021-06-17 01:00:00,10571.079786540098,8898.713574589716
2021-06-17 02:00:00,10571.079786540098,8898.713574589716
2021-06-17 03:00:00,10571.079786540098,8898.713574589716
2021-06-17 04:00:00,10571.079786540098,8898.713574589716
2021-06-17 05:00:00,10571.079786540098,8898.713574589716
2021-06-17 06:00:00,10571.079786540098,8898.713574589716
2021-06-17 07:00:00,10571.079786540098,8898.713574589716
2021-06-17 08:00:00,10571.079786540098,8898.713574589716
2021-06-17 09:00:00,10571.079786540098,8898.713574589716
